,index,clean,topic_number,lda_score,topic_top_words
199,199,heres a clip of me speaking at the gop leadership press conference this morning fairnessforall httptcobnumberxsnumbermjinumberu,3,0.6999703645706177,number that today obamacare obama join right school president your
200,200,find out how what happens in washington can impact you httptcoxpkrywpldnumber httpt,1,0.7749764919281006,great that time obamacare number today health student american find
201,201,v plsd to see cdcgov report showing childhood obesity falling in many states incl ny httptcoqnopvennumbercnumber but we must cont to do more,4,0.6999744772911072,work today they that number great would congress back must
202,202,keysoffaith hmm thats odd heres another link httptcoosnumberezvmcwl,0,0.10000000149011612,watch support your number town talk thank check that protect
203,203,the supreme court shall have appellate jurisdiction both as to law and fact with such exceptions,7,0.7749820947647095,number that last health help your america today first would
204,204,read our letter to potus on reforming the va he must lay out a vision for mending what is clearly a broken system httptcoexnumberznumberszspr,6,0.8199734687805176,your care american today access best read health that give
205,205,rt nrecaintl thx senmarkpryor for recognizng our ar volunteers recent work in guatemala highleyunlikely melflynumber coopsindc httptû,4,0.6999887824058533,work today they that number great would congress back must
206,206,after a laborday picnic in eriecounty now penny amp i now visiting the waterford fair,7,0.6999830603599548,number that last health help your america today first would
207,207,honored to attend todays inaugural ceremony httptcojnumberflnumberfvi,9,0.5499746799468994,great forward number make today read your state take that
208,208,ghostreconlee im a proud cosponsor of hr number which would extend this critical lifeline for one year renewui httpt,7,0.5751060247421265,number that last health help your america today first would
209,209,mt replindasanchez housegop shouldnt limit access to quality earlyed we should instead invest in our future httptcomfhnumbernjmicd,3,0.8199591040611267,number that today obamacare obama join right school president your
210,210,icymi i spoke on the senate floor today on our need for energy independence and the keystone pipeline watch httptcoldwoynumberrgsf,5,0.8714021444320679,time week today that staff state meet community visit year
211,211,rt appropsdems repdavideprice continuing to slash investments in our communities is highly irrational and damaging to economy and conû,9,0.550000011920929,great forward number make today read your state take that
212,212,said on nbcnumber even though airstrikes r long overdue i support action though obama shouldnt circumvent congress httpstcotyqzlguwns,4,0.9099730253219604,work today they that number great would congress back must
213,213,itûªs and i support hr that will raisethewage to an hour,8,0.7749220728874207,today help president great good obama live health work research
214,214,number false lewis amp clark encountered their first grizzly bears in northdakota nationaltriviaday,7,0.6999701261520386,number that last health help your america today first would
215,215,great times at yalconnumber yaliberty httptcocjssicvknumberb,1,0.5499330163002014,great that time obamacare number today health student american find
216,216,our founders created a series of checks and balances for our democracy to prevent any branch of government from becoming too powerful,2,0.5499445199966431,bill today week congress number country plan that news border
217,217,since obama took office we have lost numbermanufacturing jobs httptcoqnumbervtznumberynumberfk speechesdonthire,3,0.7749770283699036,number that today obamacare obama join right school president your
